48;66;13;7;2;3;1;1;4
48;65;10;8;1;3;3;3;3
48;153;13;2;3;2;3;2;4
48;113;12;9;2;3;1;1;4
48;94;10;8;1;3;1;3;4
49;34;10;12;2;2;3;2;4
49;89;8;11;2;4;3;2;2
49;29;8;4;2;3;2;2;2
49;95;6;9;2;1;3;2;1
49;10;7;3;2;2;1;1;2
49;13;9;6;1;4;2;2;2
49;45;10;9;1;2;1;2;3
49;40;7;8;2;3;1;2;2
49;26;11;7;2;2;1;2;4
49;52;7;6;2;1;2;2;2
49;58;7;1;1;1;3;2;2
49;6;13;1;1;2;1;1;4
49;16;8;8;1;3;1;2;2
49;47;11;8;1;3;3;2;3
49;40;7;8;2;3;1;2;2
49;89;8;11;2;4;3;2;2
49;65;9;7;1;3;2;2;2
50;6;12;8;1;2;3;0;4
50;53;9;11;1;2;3;0;3
50;132;9;8;1;4;3;0;3
50;28;8;1;2;2;3;0;2
50;119;9;10;2;2;3;0;3
50;100;12;4;2;2;1;0;4
50;57;11;11;2;1;3;0;4
50;73;8;1;2;2;3;0;2
50;18;9;11;1;1;3;0;3
50;121;7;1;3;2;2;0;2
50;78;8;4;1;2;3;0;2
50;25;2;11;1;4;3;0;1
50;34;10;6;2;1;3;0;3
50;12;11;10;2;2;1;0;3
50;44;11;6;2;2;3;0;3
51;34;10;9;2;1;2;0;3
51;10;8;10;2;1;2;0;2
51;161;6;3;2;1;3;2;2
51;117;9;9;2;2;1;2;3
51;58;10;1;1;4;3;2;3
51;18;10;7;2;2;1;0;3
51;84;9;6;2;2;2;0;3
51;12;11;8;2;2;2;0;3
51;59;10;1;1;4;3;2;3
51;89;11;6;2;2;2;0;4
51;28;11;12;2;2;2;0;4
51;94;4;8;2;1;2;2;1
52;82;9;1;1;2;2;2;2
52;42;11;6;2;2;3;2;3
52;95;11;7;1;2;3;2;3
52;110;10;6;1;1;1;2;3
52;41;9;5;1;2;1;0;2
52;15;10;7;2;2;3;2;3
52;96;11;6;1;3;3;3;3
52;0;10;6;1;1;3;2;2
52;3;10;1;1;1;2;2;3
52;57;12;1;1;2;2;0;4
52;17;10;8;2;2;3;2;3
52;45;11;9;1;2;1;2;3
52;27;11;11;2;1;1;2;3
53;29;10;1;1;1;1;2;2
53;19;7;1;1;4;1;1;2
53;21;10;3;1;2;0;3;3
53;27;12;7;2;3;1;2;3
53;24;10;3;3;4;2;0;3
53;16;8;3;2;1;3;3;2
53;31;13;1;1;2;1;1;4
53;4;11;1;1;4;3;3;3
53;28;7;1;1;1;3;3;2
53;28;7;1;1;1;3;3;2
53;28;6;1;1;1;3;3;2
53;89;13;1;1;3;1;2;4
53;33;11;1;1;4;3;3;3
53;59;11;1;1;4;1;2;3
53;10;8;1;1;2;1;1;2
53;12;13;1;1;2;3;3;4
53;0;8;11;2;4;2;0;3
53;91;7;1;1;3;1;2;2
53;40;7;5;2;2;3;3;3
53;20;12;1;1;4;1;3;4
53;54;11;3;3;1;1;2;3
53;42;8;1;1;1;1;2;2
53;129;11;2;1;2;1;2;4
53;96;10;4;1;4;1;1;3
53;28;7;1;1;1;3;3;2
53;28;7;1;1;1;3;3;2
53;28;6;1;1;1;3;3;2
53;6;11;1;1;4;3;3;4
53;13;10;1;1;2;1;1;3
53;3;11;1;1;4;1;2;3
53;9;7;4;3;1;1;2;2
53;15;9;1;1;4;2;0;2
53;62;11;1;1;2;1;1;4
53;48;2;1;2;3;1;1;1
53;100;11;11;2;2;0;0;4
53;23;5;1;1;2;3;3;2
53;1;9;1;1;2;1;2;3
53;95;6;1;1;1;3;3;2
53;17;8;3;3;1;1;2;2
53;41;7;1;1;2;1;1;2
54;3;10;1;2;2;3;0;3
55;36;9;7;1;1;2;0;2
55;120;12;1;1;2;2;0;4
55;6;13;1;1;2;1;1;4
55;32;9;1;1;1;0;0;3
55;100;9;5;2;2;1;2;3
55;33;8;8;2;2;1;2;2
55;73;8;4;2;4;2;0;2
55;25;12;8;1;1;2;0;4
55;18;10;1;2;1;1;1;3
55;44;9;7;2;4;1;2;0
55;32;8;6;1;2;2;2;0
55;32;9;1;1;1;0;0;3
55;13;7;1;1;1;3;3;1
55;53;10;8;1;3;1;2;3
55;96;4;3;2;2;2;0;1
55;0;4;1;1;2;3;3;1
55;63;7;6;2;1;2;0;2
55;32;8;6;1;2;2;2;2
55;32;9;1;1;1;0;0;3
56;9;0;2;1;4;1;2;3
57;113;11;10;2;2;1;2;3
57;162;9;1;1;3;3;2;3
57;163;12;1;1;2;3;3;4
57;164;9;8;2;2;1;3;2
57;2;11;6;2;2;2;0;3
57;135;9;4;2;3;1;2;3
57;27;11;10;2;2;1;2;3
57;165;11;1;1;2;3;3;3
57;31;8;10;2;2;2;0;2
57;18;9;5;1;3;1;2;3
57;9;12;9;2;2;1;2;4
57;10;6;11;2;4;1;2;2
57;36;11;5;2;2;3;0;3
57;157;12;1;1;2;3;3;4
57;50;3;4;2;3;3;2;1
57;126;10;8;2;1;2;0;3
57;94;8;8;2;1;1;2;2
57;6;13;1;1;2;1;1;4
57;13;9;4;2;3;1;2;3
57;63;7;9;2;2;3;0;2
58;86;12;1;1;2;2;2;4
58;79;10;1;1;2;2;2;3
58;26;9;1;1;1;0;2;2
58;39;11;2;1;3;2;2;3
58;6;12;1;1;4;1;1;4
58;48;10;1;1;3;1;1;3
59;0;10;3;1;3;1;2;3
59;49;9;7;2;1;1;1;2
59;19;13;7;1;4;1;1;4
59;16;7;10;2;3;1;2;2
59;91;12;7;2;3;2;2;4
59;15;13;1;1;3;1;1;4
59;52;7;3;1;3;1;1;2
59;14;10;3;1;3;1;2;3
59;25;12;1;1;3;1;1;4
59;10;12;2;2;3;1;1;4
59;134;11;1;1;3;1;2;3
59;13;8;1;1;3;1;2;3
59;116;10;1;1;4;1;2;3
59;13;8;1;1;3;1;2;3
59;5;4;2;2;3;1;2;1
59;21;11;9;2;3;1;2;3
59;42;10;7;2;3;1;2;3
59;26;10;6;1;4;1;2;3
59;78;12;9;2;3;1;2;4
59;6;13;4;1;3;1;1;4
59;20;5;1;1;4;3;2;1
59;31;10;2;1;3;1;1;3
59;89;11;6;1;3;2;2;3
59;41;11;1;1;3;1;1;3
59;13;8;1;1;3;1;2;3
59;119;11;5;1;3;1;1;3
59;84;4;7;2;3;1;2;1
59;58;13;1;1;4;1;2;4
59;36;13;1;1;3;1;1;4
59;33;8;6;2;1;1;2;2
59;115;12;1;1;3;1;2;4
59;27;9;10;2;3;1;1;3
59;40;6;9;2;3;1;2;2
59;96;13;7;1;3;1;1;4
60;133;10;1;1;2;2;2;2
60;17;9;1;1;1;3;2;2
60;78;10;1;1;4;1;2;3
60;29;13;1;1;4;3;2;4
60;6;12;1;1;4;3;0;3
60;52;11;1;1;4;3;2;2
60;86;12;1;1;2;2;2;3
60;41;9;1;1;1;1;0;2
60;81;13;1;1;4;1;2;3
60;50;8;1;1;2;3;2;2
60;10;12;1;1;2;2;0;3
60;84;8;1;1;3;1;3;2
60;45;10;1;1;2;3;0;2
60;42;11;1;1;1;2;2;2
60;132;10;1;1;2;3;2;2
60;9;12;1;1;1;3;2;3
60;3;9;1;1;4;3;2;2
60;90;13;1;1;4;3;2;3
60;96;13;1;1;4;1;2;4
60;116;10;1;1;4;3;0;3
60;15;10;1;1;1;1;0;3
60;7;11;1;1;4;1;2;3
60;121;11;1;1;2;3;0;3
60;44;11;1;1;1;3;0;2
60;26;12;1;1;1;3;2;3
60;13;13;1;1;2;3;3;4
60;12;10;1;1;1;3;2;2
60;73;9;1;1;1;3;2;2
60;119;11;1;1;1;1;2;3
60;16;13;1;1;4;3;2;3
60;19;11;1;1;4;1;2;3
60;47;12;1;1;1;2;0;3
60;5;12;1;1;4;3;2;3
61;10;11;1;2;1;1;0;3
61;129;9;3;3;1;1;2;3
61;46;9;6;2;2;0;3;3
61;109;8;11;2;1;3;3;2
61;7;7;11;2;1;0;0;2
61;50;10;12;2;1;3;0;3
61;1;8;4;3;1;1;3;2
61;95;9;8;2;2;1;3;3
61;58;9;1;1;1;3;3;3
61;79;10;8;2;4;3;0;3
61;53;12;7;1;2;2;3;4
61;94;9;3;3;1;1;3;3
61;61;10;2;3;1;3;3;3
61;29;8;7;1;1;3;3;2
62;45;6;10;2;1;2;0;2
62;44;9;3;2;1;3;0;3
62;15;10;5;2;2;3;0;3
62;36;9;2;2;1;2;0;3
62;5;4;5;2;1;1;3;2
63;40;10;1;1;4;1;1;3
64;9;12;1;1;2;1;1;4
64;62;8;1;1;2;1;2;3
64;18;11;1;1;1;1;2;4
64;109;8;1;1;2;1;2;2
64;41;10;1;1;2;1;2;2
64;45;7;1;1;2;1;2;2
64;1;9;1;1;2;1;2;3
64;10;9;1;2;2;1;1;3
64;26;13;1;1;2;1;1;4
64;110;11;1;1;2;1;1;3
64;96;13;1;1;2;1;1;4
64;132;12;1;1;2;1;1;4
64;19;7;1;1;2;1;2;2
64;20;12;1;1;4;1;2;3
64;12;12;1;1;1;1;2;4
65;110;7;1;1;3;3;3;2
65;84;7;3;3;3;1;2;2
66;3;10;5;2;1;3;0;3
66;119;8;12;1;2;1;2;2
66;25;12;11;1;2;1;2;4
66;57;11;1;1;2;1;2;3
66;166;10;8;2;4;2;0;3
66;94;10;3;2;1;2;0;3
66;19;6;8;1;2;2;0;2
66;129;10;8;1;2;2;0;3
66;34;11;2;2;2;1;2;3
66;27;12;4;2;2;1;2;4
66;100;7;3;2;1;2;0;2
66;6;12;5;1;2;3;0;3
66;50;5;3;2;2;1;2;2
66;88;10;12;1;4;3;2;3
67;8;13;1;1;2;2;0;4
67;12;7;5;1;4;2;0;2
67;39;10;3;1;4;2;0;3
67;21;12;5;1;4;1;1;4
67;7;5;6;2;4;2;0;2
67;65;13;4;3;2;2;0;4
67;19;10;3;3;2;2;0;3
67;62;8;5;2;2;2;0;3
67;0;4;1;3;2;2;0;2
67;14;8;7;2;4;2;0;3
67;6;13;5;2;4;2;0;4
67;20;4;5;2;4;2;0;1
67;16;9;6;2;4;2;0;3
67;5;1;3;1;2;1;1;1
67;34;8;6;2;2;2;0;3
67;2;6;4;3;2;2;0;2
67;1;11;1;1;2;1;1;3
67;82;12;3;2;4;2;0;3
67;63;6;6;2;4;2;0;2
67;4;13;1;1;2;2;0;4
67;17;10;12;2;1;0;0;3
67;13;11;8;2;4;2;0;3
67;49;8;5;1;2;2;0;3
67;89;12;4;2;4;2;0;4
67;22;13;4;1;2;1;1;4
68;45;10;8;2;2;1;2;3
68;28;13;12;2;2;3;0;4
68;170;8;4;3;2;1;2;3
68;171;13;1;1;2;3;0;4
68;172;12;1;1;2;3;0;4
68;110;11;1;2;2;1;0;3
68;70;12;12;2;3;3;0;4
68;78;7;4;3;2;3;0;2
68;23;10;1;2;3;3;0;3
68;52;4;1;1;1;1;2;2
68;18;12;1;2;4;1;2;4
68;129;12;3;3;4;3;0;3
68;64;9;8;2;2;3;0;2
68;14;12;3;2;2;3;0;3
68;27;12;1;2;3;1;2;3
68;17;12;2;2;2;3;0;3
68;95;6;1;3;2;3;0;0
68;173;13;1;2;1;3;0;4
68;11;7;3;3;3;1;2;2
68;34;12;1;2;4;3;0;3
68;59;13;1;1;4;1;3;4
68;104;12;4;3;3;1;3;3
68;174;13;1;1;4;3;0;4
68;24;8;1;1;3;3;0;3
68;175;12;1;3;3;3;0;4
68;36;13;1;1;3;1;2;4
68;42;12;1;1;2;3;2;4
68;176;13;1;2;3;0;2;4
68;26;10;3;3;2;2;2;3
68;41;13;10;2;1;3;0;4
68;177;13;1;3;2;1;2;4
68;20;13;3;3;3;1;2;4
68;68;13;1;1;2;3;0;4
68;178;13;4;3;2;2;0;4
68;50;10;1;2;2;3;0;3
68;108;10;1;3;4;1;2;3
68;79;1;1;2;3;3;0;1
68;39;1;3;3;2;3;0;1
68;89;11;12;2;4;3;0;3
68;82;8;5;2;2;1;3;3
69;49;8;9;2;2;2;2;2
69;6;13;8;1;2;1;2;4
69;86;11;3;2;2;1;2;4
69;73;11;10;1;4;3;2;3
69;44;9;3;3;3;1;2;3
69;58;6;9;2;1;2;2;2
70;34;7;9;2;2;1;2;2
70;181;8;11;2;2;3;2;2
70;57;10;7;2;3;1;2;3
70;86;4;4;2;3;1;2;1
70;29;7;1;1;3;3;2;2
70;12;9;12;1;4;1;1;2
70;19;7;1;1;3;3;0;2
70;182;8;10;1;3;1;1;2
70;15;11;7;1;4;3;0;3
70;18;3;1;1;3;3;1;1
70;102;12;1;1;3;3;2;4
70;13;10;4;2;3;1;2;3
70;183;10;1;1;3;3;1;3
70;3;11;1;1;3;3;2;3
70;154;11;9;2;2;3;0;3
70;27;3;4;1;3;1;3;1
70;89;10;9;2;3;1;2;3
70;1;9;11;2;3;1;2;2
70;6;10;5;2;3;3;0;3
70;10;8;9;2;3;1;2;2
70;182;8;10;1;3;1;1;2
70;96;6;1;1;3;3;2;1
70;65;8;5;1;3;3;3;2
70;184;12;9;2;2;3;2;4
70;82;10;12;1;2;2;0;2
70;185;11;11;2;2;1;1;3
70;73;10;1;1;3;3;2;3
70;132;11;10;2;2;1;2;3
70;54;10;8;2;3;1;2;3
70;17;7;11;2;2;1;2;2
70;186;5;10;2;3;1;2;1
70;26;10;1;1;4;3;0;3
70;182;8;10;1;3;1;1;2
70;60;7;1;1;3;3;0;2
71;187;7;1;1;1;1;1;3
71;4;0;1;1;1;0;0;0
72;61;11;8;1;2;1;1;3
72;40;9;3;2;4;3;3;2
72;48;11;7;2;3;1;1;3
72;11;11;1;2;2;3;3;3
72;3;12;1;1;2;1;2;4
72;86;1;1;1;2;3;3;1
72;116;4;7;2;1;3;2;1
72;31;4;8;2;1;3;0;1
72;41;11;12;1;2;1;3;3
72;44;8;6;2;2;3;2;2
72;96;10;6;1;2;3;3;3
72;42;12;8;2;2;3;2;4
72;5;10;3;1;2;3;3;3
73;33;10;10;2;2;2;2;3
73;63;10;10;2;2;2;1;2
73;17;8;11;2;4;3;3;3
73;27;10;5;2;2;1;0;3
73;45;10;4;1;2;2;0;3
73;73;10;10;2;1;2;2;3
73;56;8;9;2;3;1;2;2
73;53;8;10;2;1;2;0;2
73;119;9;10;2;2;1;2;3
73;120;11;11;2;1;1;0;0
73;40;9;8;2;3;1;2;0
74;54;13;8;2;4;2;0;4
74;62;7;8;2;1;2;0;2
74;21;11;1;3;2;1;2;4
74;86;1;1;1;2;1;1;1
74;57;9;3;3;1;1;2;3
74;89;5;7;2;1;1;2;2
74;27;11;10;2;2;1;2;4
74;133;10;11;2;4;1;0;3
74;2;13;3;2;4;1;2;4
74;12;13;1;1;2;1;1;4
74;73;13;1;1;4;1;1;4
74;42;10;8;1;2;1;2;3
74;40;10;11;2;1;1;2;3
74;3;12;1;1;4;1;1;4
74;15;13;1;1;2;1;1;4
74;20;7;1;1;2;3;0;2
74;31;8;12;1;2;2;0;2
74;82;10;2;3;2;2;0;3
74;17;13;5;1;2;1;1;4
75;0;7;2;1;3;3;2;2
75;84;1;1;1;2;1;1;1
75;65;11;1;2;3;3;3;3
75;45;11;1;1;2;1;1;3
75;42;12;1;1;2;3;2;4
75;59;13;1;1;4;1;1;4
75;17;8;6;1;2;2;2;2
75;34;13;1;2;3;2;2;3
75;3;11;1;1;2;1;1;3
75;41;9;1;1;4;1;2;2
75;89;6;1;1;2;3;3;2
75;57;13;1;1;3;3;3;4
75;29;5;1;1;4;3;2;2
75;15;13;9;2;2;3;2;4
75;18;13;11;1;4;1;1;4
75;48;4;7;2;3;1;1;1
75;24;10;1;1;1;3;3;3
75;135;6;1;1;2;2;2;2
75;36;12;1;1;2;1;1;3
75;27;12;7;2;3;3;2;3
75;12;13;1;1;3;1;1;4
76;73;10;8;3;2;3;0;3
76;18;12;9;1;4;1;1;3
76;0;9;1;1;3;3;2;2
76;57;13;7;2;3;1;2;4
76;48;12;9;1;4;1;1;3
76;84;1;1;1;2;0;3;1
76;135;9;1;1;2;2;2;3
77;90;11;2;2;2;2;1;4
77;118;1;12;2;4;3;3;1
77;48;9;1;2;1;1;1;0
77;188;12;3;3;2;1;2;4
77;133;8;3;1;2;1;1;4
77;189;2;1;1;2;1;1;1
77;82;1;12;2;4;3;3;1
77;94;11;8;3;1;2;2;4
77;133;6;2;1;3;1;1;2
77;190;12;2;1;2;1;1;3
77;189;2;1;1;2;1;1;1
77;82;1;12;2;4;3;3;4
77;84;10;1;1;1;1;1;3
78;27;10;8;2;3;1;2;3
78;60;7;11;3;1;2;0;2
78;42;5;2;3;1;2;0;1
78;57;13;11;2;1;2;0;4
78;20;4;1;1;2;3;0;1
78;15;8;1;1;3;2;0;2
78;54;9;1;3;2;2;0;2
78;19;6;10;1;4;3;0;1
78;89;8;3;1;4;1;2;3
79;86;12;1;1;1;1;2;3
79;10;3;6;2;2;1;2;1
79;15;11;3;1;2;1;2;3
79;17;8;1;1;2;1;2;2
79;12;11;1;1;2;1;2;3
80;9;13;1;1;1;3;3;4
80;50;8;9;2;2;2;3;2
80;119;9;1;1;2;3;3;3
80;34;6;9;1;1;0;3;2
80;26;10;10;2;2;3;3;3
80;27;13;10;2;2;1;3;4
80;83;1;5;1;2;0;3;1
80;62;4;1;1;3;3;3;2
80;86;8;1;1;1;3;3;3
80;91;9;6;2;2;2;3;3
80;48;2;1;1;1;3;3;2
80;44;8;11;2;2;2;3;3
80;29;4;1;1;1;3;3;4
80;33;5;11;2;2;2;0;3
80;116;13;1;1;2;3;3;4
80;89;5;8;2;2;3;3;2
80;12;12;12;1;2;2;3;3
80;96;11;1;1;2;2;2;4
80;16;9;1;1;2;3;3;2
80;19;7;5;1;2;2;3;2
80;5;8;1;2;2;2;2;2
80;25;8;1;1;1;3;3;2
80;82;6;10;1;2;2;3;2
80;28;3;1;1;1;3;3;1
80;80;6;10;2;2;2;0;2
80;57;9;1;1;1;3;3;2
80;14;1;1;1;1;3;3;1
80;47;9;7;2;2;3;0;3
80;94;11;1;1;2;2;3;1
80;65;9;1;1;2;3;3;2
81;1;7;1;1;1;3;3;2
82;48;10;9;2;3;2;2;3
83;53;1;7;2;3;1;2;1
83;56;12;5;2;3;1;2;4
83;57;10;6;2;3;1;3;3
83;191;13;2;1;3;1;2;4
83;24;13;4;2;1;2;0;3
83;96;7;6;2;3;3;3;3
83;117;4;1;2;3;1;1;2
83;0;5;12;1;4;2;0;2
83;27;13;7;2;3;1;3;4
